ActivityLevel,CourseName,CourseNumber,CoursePaidTime,CourseParkTime,CoursePreparationTime,CourseStartTimeLocal,CourseStartTimeUTC,CourseType,CourseUid,Destination,DestinationName,DisplayGroupId,FastTrackedTime,FirstDisplayTime,FirstStoreTime,FirstTenderTime,FirstViewedTime,FoodDeliveredTime,InsertDate,ItemCategory,ItemCookStartTime,ItemCookTime,ItemDescription,ItemId,ItemNumber,ItemQuantity,ItemTagTime,ItemUID,LastBumpTime,LastPreparedTime,LastRecallTime,LastTotalTime,LastUnbumpTime,Modifier1Id,Modifier2Id,Modifier3Id,ParentItemNumber,PriorityStatusReached,PriorityTime,RemakeTime,RushStatusReached,RushTime,ServerId,ServerName,SoSTag,StationType,seat,TerminalNumber,TimeStampLocal,TimeStampUTC,TopLevelItem,TransactionNumber,TransactionStartTimeLocal,TransactionStartTimeUIC,TransactionUID,UID,ViewId,ViewName,Token
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:31:35.035526,5324,4,713,*Asian LetTacos,5324,1,1,-1,2b7a50c2-3637-4f23-98b3-c6e4d426d759,5,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,S09V109,Prep,92,10,2022-03-28T18:29:55.796,2022-03-28T23:29:55.796,TRUE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,cf5ee5ab-8ce3-4954-93ee-f0abf8e8d2d1,9,BROILER,2022-03-28 18:29:55.796000_cf5ee5ab-8ce3-4954-93ee-f0abf8e8d2d1
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:31:35.082412,4919,8,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,11,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S06V106,Prep,9999,1,2022-03-28T18:30:12.659,2022-03-28T23:30:12.659,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,e643bc82-3b7d-49cc-97fa-f9a6bf7b8dcc,6,SANDWICH,2022-03-28 18:30:12.659000_e643bc82-3b7d-49cc-97fa-f9a6bf7b8dcc
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:31:35.082412,4919,13,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,13,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S05V105,Prep,9999,1,2022-03-28T18:30:15.285,2022-03-28T23:30:15.285,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,0010ab0d-5853-4edf-985b-07a18e3027c1,5,PIZZA,2022-03-28 18:30:15.285000_0010ab0d-5853-4edf-985b-07a18e3027c1
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.768448,4919,20,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,21,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S12V112,Prep,9999,1,2022-03-28T18:30:23.345,2022-03-28T23:30:23.345,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,d35d0047-869a-4cff-8d0d-85aef9577460,12,SAUTE,2022-03-28 18:30:23.345000_d35d0047-869a-4cff-8d0d-85aef9577460
1,ENTREES,2,-1,-1,960,2022-03-28T18:16:16.742,2022-03-28T23:16:16.742,Entree,a2d9d209-99e9-4dc5-9c91-22844bc23dd4,1,Dining Room,1,0,242,-1,0,242,-1,2022-03-28T23:33:38.768448,6368,245,718,Pine AllChkn,6368,4,1,-1,ac2e5a31-ef4d-448e-a009-10063bf2fd58,847,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,S12V112,Prep,1,6,2022-03-28T18:30:24.272,2022-03-28T23:30:24.272,TRUE,315,2022-03-28T18:16:16.742,0001-01-01T00:00:00,e915ccd1-6f2e-45b2-86b3-178b7a034348,0c2dbfb5-d8de-4c24-8d63-ee190f74b038,12,SAUTE,2022-03-28 18:30:24.272000_0c2dbfb5-d8de-4c24-8d63-ee190f74b038
1,ENTREES,2,-1,-1,960,2022-03-28T18:16:16.742,2022-03-28T23:16:16.742,Entree,a2d9d209-99e9-4dc5-9c91-22844bc23dd4,1,Dining Room,1,0,242,-1,0,242,-1,2022-03-28T23:33:38.768448,5181,245,1,Brown Rice,5181,5,1,-1,23e34185-a3ab-4762-99fb-27af9d349b1a,847,-1,-1,-1,-1,0,0,0,4,FALSE,0,0,FALSE,0,501,JOSH D,S12V112,Prep,1,6,2022-03-28T18:30:24.274,2022-03-28T23:30:24.274,FALSE,315,2022-03-28T18:16:16.742,0001-01-01T00:00:00,e915ccd1-6f2e-45b2-86b3-178b7a034348,017c8be6-0557-4e27-a0a0-9d21d78bac65,12,SAUTE,2022-03-28 18:30:24.274000_017c8be6-0557-4e27-a0a0-9d21d78bac65
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.768448,4919,25,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,27,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S11V111,Prep,9999,1,2022-03-28T18:30:28.633,2022-03-28T23:30:28.633,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,b8db2bcf-508d-47ac-95a8-ff7f5218ce53,11,FRY,2022-03-28 18:30:28.633000_b8db2bcf-508d-47ac-95a8-ff7f5218ce53
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.768448,4919,26,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,28,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S09V109,Prep,9999,1,2022-03-28T18:30:29.843,2022-03-28T23:30:29.843,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,3651a9f1-0684-463b-aefe-d17f5576f2ce,9,BROILER,2022-03-28 18:30:29.843000_3651a9f1-0684-463b-aefe-d17f5576f2ce
1,ENTREES,2,-1,-1,960,2022-03-28T18:16:16.742,2022-03-28T23:16:16.742,Entree,a2d9d209-99e9-4dc5-9c91-22844bc23dd4,1,Dining Room,1,0,225,-1,0,225,-1,2022-03-28T23:33:38.784108,1511,237,735,Chk Madeira,1511,1,1,-1,3406906b-f077-4b42-be15-5399144143bb,874,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,S12V112,Prep,1,6,2022-03-28T18:30:51.694,2022-03-28T23:30:51.694,TRUE,315,2022-03-28T18:16:16.742,0001-01-01T00:00:00,e915ccd1-6f2e-45b2-86b3-178b7a034348,05ee1f04-4d50-46a3-b9eb-5b2c1050e7d1,12,SAUTE,2022-03-28 18:30:51.694000_05ee1f04-4d50-46a3-b9eb-5b2c1050e7d1
1,ENTREES,2,-1,-1,960,2022-03-28T18:16:16.742,2022-03-28T23:16:16.742,Entree,a2d9d209-99e9-4dc5-9c91-22844bc23dd4,1,Dining Room,1,0,225,-1,0,225,-1,2022-03-28T23:33:38.784108,1568,237,1,NO MADIERA SAUCE,1568,2,1,-1,a630876b-30c4-4a3f-b559-0df5205a6200,874,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,501,JOSH D,S12V112,Prep,1,6,2022-03-28T18:30:51.697,2022-03-28T23:30:51.697,FALSE,315,2022-03-28T18:16:16.742,0001-01-01T00:00:00,e915ccd1-6f2e-45b2-86b3-178b7a034348,05247c3d-cb9a-4c18-87ad-d8a47b7ecb3c,12,SAUTE,2022-03-28 18:30:51.697000_05247c3d-cb9a-4c18-87ad-d8a47b7ecb3c
1,ENTREES,2,-1,-1,960,2022-03-28T18:16:16.742,2022-03-28T23:16:16.742,Entree,a2d9d209-99e9-4dc5-9c91-22844bc23dd4,1,Dining Room,1,0,0,-1,0,199,-1,2022-03-28T23:33:38.784108,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,874,874,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,S08V108,Assembler,1,6,2022-03-28T18:30:51.727,2022-03-28T23:30:51.727,FALSE,315,2022-03-28T18:16:16.742,0001-01-01T00:00:00,e915ccd1-6f2e-45b2-86b3-178b7a034348,2251f088-edb3-4589-b9b3-6d247024a3bf,32,Entrees,2022-03-28 18:30:51.727000_2251f088-edb3-4589-b9b3-6d247024a3bf
1,ENTREES,2,-1,-1,684,2022-03-28T18:23:12.751,2022-03-28T23:23:12.751,Entree,3e18b2b9-6cbd-4ce7-a764-511c505d14fd,1,Dining Room,1,0,55,-1,0,55,-1,2022-03-28T23:33:38.862209,1337,83,629,Shrimp AngelHair,1337,1,1,-1,33c89945-d072-4723-8c74-0a7de42179c6,508,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,643,VIKTOR E,S14V114,Prep,95,10,2022-03-28T18:31:41.695,2022-03-28T23:31:41.695,TRUE,324,2022-03-28T18:23:12.75,0001-01-01T00:00:00,9ec24c54-7665-4cb5-befa-cfd3d4145295,0a0c52fb-f9f0-477e-8243-6da6c0624bef,14,PASTA,2022-03-28 18:31:41.695000_0a0c52fb-f9f0-477e-8243-6da6c0624bef
1,ENTREES,2,-1,-1,684,2022-03-28T18:23:12.751,2022-03-28T23:23:12.751,Entree,3e18b2b9-6cbd-4ce7-a764-511c505d14fd,1,Dining Room,1,0,55,-1,0,55,-1,2022-03-28T23:33:38.862209,5722,83,1,Gluten Free,5722,2,1,-1,4750ea00-5eb8-45e5-bdd6-13c66f6e02f3,508,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,643,VIKTOR E,S14V114,Prep,95,10,2022-03-28T18:31:41.702,2022-03-28T23:31:41.702,FALSE,324,2022-03-28T18:23:12.75,0001-01-01T00:00:00,9ec24c54-7665-4cb5-befa-cfd3d4145295,b9e45e9b-eb02-4e6d-81dc-b69c8b7282d8,14,PASTA,2022-03-28 18:31:41.702000_b9e45e9b-eb02-4e6d-81dc-b69c8b7282d8
1,ENTREES,2,-1,-1,684,2022-03-28T18:23:12.751,2022-03-28T23:23:12.751,Entree,3e18b2b9-6cbd-4ce7-a764-511c505d14fd,1,Dining Room,1,0,55,-1,0,55,-1,2022-03-28T23:33:38.862209,5660,83,1,[Sub GF Pasta],5660,3,1,-1,8d0191de-ce9a-4a0e-805c-1b84bf320ad3,508,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,643,VIKTOR E,S14V114,Prep,95,10,2022-03-28T18:31:41.705,2022-03-28T23:31:41.705,FALSE,324,2022-03-28T18:23:12.75,0001-01-01T00:00:00,9ec24c54-7665-4cb5-befa-cfd3d4145295,75c9f7ae-87fe-4ad8-83c0-ce0ceaf36f14,14,PASTA,2022-03-28 18:31:41.705000_75c9f7ae-87fe-4ad8-83c0-ce0ceaf36f14
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.862209,4919,101,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,101,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S10V110,Prep,9999,1,2022-03-28T18:31:43.345,2022-03-28T23:31:43.345,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,014c46be-f2bb-4467-98f0-5ee7e472f31e,10,GRILL,2022-03-28 18:31:43.345000_014c46be-f2bb-4467-98f0-5ee7e472f31e
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.862209,4919,101,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,102,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S14V114,Prep,9999,1,2022-03-28T18:31:43.797,2022-03-28T23:31:43.797,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,74996e1e-f43b-40a4-a43e-7702dc59b63b,14,PASTA,2022-03-28 18:31:43.797000_74996e1e-f43b-40a4-a43e-7702dc59b63b
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.893486,4919,128,899,*Please Wash Hands,4919,1,1,-1,235cb5e7-9cbe-4cbc-8ca6-2e9c5527296e,130,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S07V107,Prep,9999,1,2022-03-28T18:32:12.404,2022-03-28T23:32:12.404,TRUE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,8dce3653-772c-43c1-9a4e-be02bd0b227c,7,SALAD,2022-03-28 18:32:12.404000_8dce3653-772c-43c1-9a4e-be02bd0b227c
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:33:38.893486,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,130,130,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,S08V208,Assembler,9999,1,2022-03-28T18:32:12.438,2022-03-28T23:32:12.438,FALSE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,ec74f73d-45df-455b-be43-3bd20b0ad2c1,8,Appetizers,2022-03-28 18:32:12.438000_ec74f73d-45df-455b-be43-3bd20b0ad2c1
1,APPETIZERS,20,-1,-1,899,2022-03-28T18:30:01.454,2022-03-28T23:30:01.454,Appetizer,24f16397-d58b-4df3-bc0e-87404ffab222,1,Dining Room,1,0,130,-1,0,130,-1,2022-03-28T23:35:42.70896,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,145,130,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,9999,FRED D,View 1509,Expediter,9999,1,2022-03-28T18:32:26.553,2022-03-28T23:32:26.553,FALSE,9999,2022-03-28T09:00:01.484,0001-01-01T00:00:00,6d8beb8f-ae1a-4b71-b878-29fb8d8c8e6f,9a470dbb-2297-4d71-a6e8-66c430cd4207,15,Need To Run,2022-03-28 18:32:26.553000_9a470dbb-2297-4d71-a6e8-66c430cd4207
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,317,-1,1,317,-1,2022-03-28T23:35:42.802734,6054,320,447,Spag Meatballs,6054,14,1,-1,ac229f28-0ea5-4a30-bf9d-2c81b90dc121,638,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S14V114,Prep,985,1,2022-03-28T18:33:31.13,2022-03-28T23:33:31.13,TRUE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,f9fd1bd9-44e0-4a44-9a4d-cfcaa3e126c3,14,PASTA,2022-03-28 18:33:31.130000_f9fd1bd9-44e0-4a44-9a4d-cfcaa3e126c3
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,317,-1,1,317,-1,2022-03-28T23:35:42.802734,6054,319,447,Spag Meatballs,6054,15,1,-1,a43f033a-e61c-408e-85ba-433ba1838df8,639,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S14V114,Prep,985,1,2022-03-28T18:33:31.959,2022-03-28T23:33:31.959,TRUE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,04afcadc-552f-4c68-9013-36e0c9d9017f,14,PASTA,2022-03-28 18:33:31.959000_04afcadc-552f-4c68-9013-36e0c9d9017f
1,APPETIZERS,2,-1,-1,359,2022-03-28T18:27:51.649,2022-03-28T23:27:51.649,Appetizer,f53e7a3c-cba2-48ca-9f05-68f8f8d95452,1,Dining Room,1,0,59,-1,0,59,-1,2022-03-28T23:35:42.818341,3883,83,300,*Zucchini,3883,3,1,-1,8e0e3666-3832-4f41-a1a6-80ad4772b817,349,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S11V111,Prep,44,11,2022-03-28T18:33:41.302,2022-03-28T23:33:41.302,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,dbcd249e-9892-4eeb-a57a-04f96deedd2e,11,FRY,2022-03-28 18:33:41.302000_dbcd249e-9892-4eeb-a57a-04f96deedd2e
1,APPETIZERS,2,-1,-1,359,2022-03-28T18:27:51.649,2022-03-28T23:27:51.649,Appetizer,f53e7a3c-cba2-48ca-9f05-68f8f8d95452,1,Dining Room,1,0,84,-1,0,84,-1,2022-03-28T23:35:42.818341,3880,88,275,*Crispy Cheese,3880,1,1,-1,725033a3-f235-4e32-be39-0027bed01267,350,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,544,ELIANA N,S11V111,Prep,44,11,2022-03-28T18:33:41.872,2022-03-28T23:33:41.872,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,5d7cd7c4-49fa-445d-ad47-dc42fae4bcf6,11,FRY,2022-03-28 18:33:41.872000_5d7cd7c4-49fa-445d-ad47-dc42fae4bcf6
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,348,-1,1,348,-1,2022-03-28T23:35:42.818341,690,419,416,Louis Chkn Caesr,690,9,1,-1,07d57757-b16e-4a05-bb42-a23b13c7569a,663,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:33:55.357,2022-03-28T23:33:55.357,TRUE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,9b225931-a8ca-4e9e-9895-916f91b00010,7,SALAD,2022-03-28 18:33:55.357000_9b225931-a8ca-4e9e-9895-916f91b00010
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,348,-1,1,348,-1,2022-03-28T23:35:42.818341,225,419,1,Dry - Dress Side,225,10,1,-1,41ae9ef7-a6bb-407e-842a-c5d64c031377,663,-1,-1,-1,-1,0,0,0,9,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:33:55.359,2022-03-28T23:33:55.359,FALSE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,7f1ab994-b9f6-4fa1-b10a-a8749cc7a967,7,SALAD,2022-03-28 18:33:55.359000_7f1ab994-b9f6-4fa1-b10a-a8749cc7a967
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,348,-1,1,348,-1,2022-03-28T23:35:42.818341,1568,419,1,No carmelized onions,1568,11,1,-1,fc7001ab-3198-4d2e-857e-ec282c58d0d3,663,-1,-1,-1,-1,0,0,0,9,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:33:55.36,2022-03-28T23:33:55.36,FALSE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,7e0d825d-0bb3-4b10-94a7-21b566b9af1f,7,SALAD,2022-03-28 18:33:55.360000_7e0d825d-0bb3-4b10-94a7-21b566b9af1f
1,APPETIZERS,2,-1,-1,359,2022-03-28T18:27:51.649,2022-03-28T23:27:51.649,Appetizer,f53e7a3c-cba2-48ca-9f05-68f8f8d95452,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:37:48.168284,6361,57,359,*Chkn Taquitos,6361,2,1,-1,219ad0ed-e1f9-41c5-8f09-aba1a069efba,389,-1,-1,-1,-1,0,0,0,0,TRUE,28,0,FALSE,0,544,ELIANA N,S11V111,Prep,44,11,2022-03-28T18:34:20.826,2022-03-28T23:34:20.826,TRUE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,10eac70b-b74b-4700-8296-683b3c19158a,11,FRY,2022-03-28 18:34:20.826000_10eac70b-b74b-4700-8296-683b3c19158a
1,APPETIZERS,2,-1,-1,359,2022-03-28T18:27:51.649,2022-03-28T23:27:51.649,Appetizer,f53e7a3c-cba2-48ca-9f05-68f8f8d95452,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:37:48.168284,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,389,389,-1,-1,-1,0,0,0,0,TRUE,28,0,FALSE,0,544,ELIANA N,S08V208,Assembler,44,11,2022-03-28T18:34:20.847,2022-03-28T23:34:20.847,FALSE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,44fa791f-d29b-4fc1-92da-e8ce693eb669,8,Appetizers,2022-03-28 18:34:20.847000_44fa791f-d29b-4fc1-92da-e8ce693eb669
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,410,-1,1,410,-1,2022-03-28T23:37:48.168284,5944,423,354,*BakePot Tots,5944,13,1,-1,bcdd7701-cf17-4a5f-b218-36cfce4128b7,691,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S11V111,Prep,985,1,2022-03-28T18:34:23.332,2022-03-28T23:34:23.332,TRUE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,d6821010-f5c9-4426-a3c3-f0bcbb46a85a,11,FRY,2022-03-28 18:34:23.332000_d6821010-f5c9-4426-a3c3-f0bcbb46a85a
1,APPETIZERS,2,-1,-1,417,2022-03-28T18:31:09.62,2022-03-28T23:31:09.62,Appetizer,95a16f59-1c2d-4782-ae4c-b34bc4fa381e,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:37:48.27765,1071,46,417,*Tex Mex,1071,1,1,-1,0fffa5cc-534b-4593-9bda-f4ffba2a352c,303,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:36:13.007,2022-03-28T23:36:13.007,TRUE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,c71d07f3-39a1-4d4a-a9a3-678acef5c4de,11,FRY,2022-03-28 18:36:13.007000_c71d07f3-39a1-4d4a-a9a3-678acef5c4de
1,APPETIZERS,2,-1,-1,417,2022-03-28T18:31:09.62,2022-03-28T23:31:09.62,Appetizer,95a16f59-1c2d-4782-ae4c-b34bc4fa381e,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:37:48.27765,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,303,303,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,83,CHELCI W,S08V208,Assembler,73,12,2022-03-28T18:36:13.036,2022-03-28T23:36:13.036,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,494db6b4-28dd-4d49-8709-fbe7c9106385,8,Appetizers,2022-03-28 18:36:13.036000_494db6b4-28dd-4d49-8709-fbe7c9106385
1,ENTREES,2,-1,-1,793,2022-03-28T18:30:26.785,2022-03-28T23:30:26.785,Entree,3ab88b12-4054-4e91-a370-42ac4673d679,1,Dining Room,1,0,193,-1,0,193,-1,2022-03-28T23:37:48.27765,6504,197,600,Korean Chkn,6504,1,1,-1,ec09302d-1534-4ce4-8d03-ba20256a11ef,347,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,141,VYZION F,S11V111,Prep,81,9,2022-03-28T18:36:14.278,2022-03-28T23:36:14.278,TRUE,319,2022-03-28T18:17:23.947,0001-01-01T00:00:00,9ed41a11-ba54-4281-be3c-73c13bd4de86,d106f995-3be2-48f9-ac82-2b84bce9d28b,11,FRY,2022-03-28 18:36:14.278000_d106f995-3be2-48f9-ac82-2b84bce9d28b
1,ENTREES,2,-1,-1,793,2022-03-28T18:30:26.785,2022-03-28T23:30:26.785,Entree,3ab88b12-4054-4e91-a370-42ac4673d679,1,Dining Room,1,0,193,-1,0,193,-1,2022-03-28T23:37:48.27765,5200,197,1,Wht Rice,5200,2,1,-1,e3309099-fa34-4457-9528-670fd7b33e74,347,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,141,VYZION F,S11V111,Prep,81,9,2022-03-28T18:36:14.285,2022-03-28T23:36:14.285,FALSE,319,2022-03-28T18:17:23.947,0001-01-01T00:00:00,9ed41a11-ba54-4281-be3c-73c13bd4de86,2a0b2742-1252-44fb-b314-47b2bf3ea705,11,FRY,2022-03-28 18:36:14.285000_2a0b2742-1252-44fb-b314-47b2bf3ea705
